round,seq_num,is_outage,folder,crop_index,label,send_timestamp
5,21384,0,normal,841,2,1782358624.220411
5,21385,0,normal,1898,0,1782358624.2225049
5,21386,0,normal,3585,0,1782358624.2245119
5,21387,0,normal,2303,0,1782358624.226406
5,21388,0,normal,2669,0,1782358624.2285078
5,21389,0,normal,1754,0,1782358624.230506
5,21390,0,normal,2582,0,1782358624.232415
5,21391,0,normal,2672,0,1782358624.2345047
5,21392,0,normal,2705,0,1782358624.23651
5,21393,0,normal,3443,0,1782358624.2384028
5,21394,0,normal,2220,0,1782358624.2405057
5,21395,0,normal,1639,0,1782358624.2425065
5,21396,0,normal,3232,1,1782358624.244416
5,21397,0,normal,1311,0,1782358624.246507
5,21398,0,normal,1806,0,1782358624.2485056
5,21399,0,normal,3268,1,1782358624.2504144
5,21400,0,normal,2285,0,1782358624.2525058
5,21401,0,normal,1355,1,1782358624.2545125
5,21402,0,normal,1013,2,1782358624.2564147
5,21403,0,normal,2990,0,1782358624.2585177
5,21404,0,normal,2237,0,1782358624.2605057
5,21405,0,normal,3697,0,1782358624.262411
5,21406,0,normal,2186,0,1782358624.2645037
5,21407,0,normal,904,2,1782358624.266507
5,21408,0,normal,2774,0,1782358624.2684155
5,21409,0,normal,707,0,1782358624.2705073
5,21410,0,normal,1335,1,1782358624.2725103
5,21411,0,normal,1526,0,1782358624.2744124
5,21412,0,normal,676,0,1782358624.2767873
5,21413,0,normal,38,0,1782358624.2784436
5,21414,0,normal,2437,0,1782358624.2805052
5,21415,0,normal,1564,0,1782358624.282413
5,21416,0,normal,2615,0,1782358624.2848704
5,21417,0,normal,1697,0,1782358624.2864032
5,21418,0,normal,3177,1,1782358624.2885041
5,21419,0,normal,138,0,1782358624.290508
5,21420,0,normal,3250,1,1782358624.2924283
5,21421,0,normal,2110,0,1782358624.294506
5,21422,0,normal,47,0,1782358624.2965062
5,21423,0,normal,251,0,1782358624.2984126
5,21424,0,normal,779,2,1782358624.300511
5,21425,0,normal,2461,0,1782358624.3025105
5,21426,0,normal,949,2,1782358624.3044116
5,21427,0,normal,1537,0,1782358624.3065073
5,21428,0,normal,2462,0,1782358624.3085072
5,21429,0,normal,906,2,1782358624.3104124
5,21430,0,normal,843,2,1782358624.3126214
5,21431,0,normal,3255,1,1782358624.3149216
5,21432,0,normal,2424,0,1782358624.316507
5,21433,0,normal,2988,0,1782358624.3187993
5,21434,0,normal,1073,0,1782358624.3207633
5,21435,0,normal,2610,0,1782358624.323193
5,21436,0,normal,68,0,1782358624.3251572
5,21437,0,normal,2722,0,1782358624.3272662
5,21438,0,normal,3018,0,1782358624.3294182
5,21439,0,normal,1201,0,1782358624.330385
5,21440,0,normal,593,0,1782358624.3324895
5,21441,0,normal,2473,0,1782358624.3344102
5,21442,0,normal,2770,0,1782358624.3365064
5,21443,0,normal,3554,0,1782358624.3385153
5,21444,0,normal,1934,0,1782358624.3404121
5,21445,0,normal,1629,0,1782358624.3430815
5,21446,0,normal,1316,0,1782358624.3443856
5,21447,0,normal,1390,0,1782358624.346505
5,21448,0,normal,1126,0,1782358624.3484008
5,21449,0,normal,1067,0,1782358624.3505075
5,21450,0,normal,1727,0,1782358624.3523922
5,21451,0,normal,2650,0,1782358624.3545208
5,21452,0,normal,1844,0,1782358624.3565085
5,21453,0,normal,2434,0,1782358624.3584146
5,21454,0,normal,2206,0,1782358624.360506
5,21455,0,normal,116,0,1782358624.3625097
5,21456,0,normal,1807,0,1782358624.3644137
5,21457,0,normal,3063,1,1782358624.3665078
5,21458,0,normal,642,0,1782358624.3683853
5,21459,0,normal,2010,0,1782358624.3705075
5,21460,0,normal,1047,0,1782358624.3724
5,21461,0,normal,1061,0,1782358624.3745067
5,21462,0,normal,3125,1,1782358624.3764107
5,21463,0,normal,1516,0,1782358624.378506
5,21464,0,normal,342,0,1782358624.3805087
5,21465,0,normal,2837,0,1782358624.3824034
5,21466,0,normal,3556,0,1782358624.3845167
5,21467,0,normal,664,0,1782358624.3865123
5,21468,0,normal,2600,0,1782358624.3884125
5,21469,0,normal,2288,0,1782358624.390508
5,21470,0,normal,3244,1,1782358624.3928251
5,21471,0,normal,1535,0,1782358624.3945305
5,21472,0,normal,3570,0,1782358624.3967652
5,21473,0,normal,1558,0,1782358624.398511
5,21474,0,normal,2164,0,1782358624.4004123
5,21475,0,normal,978,2,1782358624.4025064
5,21476,0,normal,1025,2,1782358624.4045064
5,21477,0,normal,2541,0,1782358624.4064121
5,21478,0,normal,1784,0,1782358624.4085069
5,21479,0,normal,879,2,1782358624.4105072
5,21480,0,normal,3316,1,1782358624.412413
5,21481,0,normal,1627,0,1782358624.4145079
5,21482,0,normal,3015,0,1782358624.4165065
5,21483,0,normal,3253,1,1782358624.4184113
5,21484,0,normal,2895,0,1782358624.420511
5,21485,0,normal,751,0,1782358624.4225078
5,21486,0,normal,1860,0,1782358624.424941
5,21487,0,normal,2934,0,1782358624.4268367
5,21488,0,normal,3062,1,1782358624.428746
5,21489,0,normal,2888,0,1782358624.430764
5,21490,0,normal,3074,1,1782358624.4327917
5,21491,0,normal,1435,0,1782358624.434744
5,21492,0,normal,2432,0,1782358624.4367504
5,21493,0,normal,1973,0,1782358624.4388912
5,21494,0,normal,1858,0,1782358624.4412456
5,21495,0,normal,1242,0,1782358624.4434
5,21496,0,normal,910,2,1782358624.444385
5,21497,0,normal,980,2,1782358624.4467416
5,21498,0,normal,3096,1,1782358624.4487493
5,21499,0,normal,2408,0,1782358624.4507484
5,21500,0,normal,1688,0,1782358624.4527423
5,21501,0,normal,1378,1,1782358624.4547453
5,21502,0,normal,2592,0,1782358624.456581
5,21503,0,normal,2976,0,1782358624.458748
5,21504,0,normal,1447,0,1782358624.46075
5,21505,0,normal,327,0,1782358624.462751
5,21506,0,normal,818,2,1782358624.4647474
5,21507,0,normal,2769,0,1782358624.4667494
5,21508,0,normal,2654,0,1782358624.468752
5,21509,0,normal,1887,0,1782358624.4707546
5,21510,0,normal,1742,0,1782358624.472401
5,21511,0,normal,933,2,1782358624.4747336
5,21512,0,normal,1682,0,1782358624.4768808
5,21513,0,normal,991,2,1782358624.478866
5,21514,0,normal,2317,0,1782358624.4808805
5,21515,0,normal,3294,1,1782358624.4827483
5,21516,0,normal,611,0,1782358624.4847484
5,21517,0,normal,1222,0,1782358624.486885
5,21518,0,normal,1592,0,1782358624.4892428
5,21519,0,normal,884,2,1782358624.4914281
5,21520,0,normal,1801,0,1782358624.4925265
5,21521,0,normal,3505,0,1782358624.4948304
5,21522,0,normal,1715,0,1782358624.4967575
5,21523,0,normal,3300,1,1782358624.4987154
5,21524,0,normal,1738,0,1782358624.5005147
5,21525,0,normal,3378,1,1782358624.5028968
5,21526,0,normal,546,0,1782358624.5043874
5,21527,0,normal,875,2,1782358624.5067694
5,21528,0,normal,2067,0,1782358624.508887
5,21529,0,normal,2333,0,1782358624.5106468
5,21530,0,normal,2305,0,1782358624.5127723
5,21531,0,normal,1487,0,1782358624.5146332
5,21532,0,normal,1536,0,1782358624.5168793
5,21533,0,normal,486,0,1782358624.5193224
5,21534,0,normal,682,0,1782358624.5203846
5,21535,0,normal,1960,0,1782358624.5226045
5,21536,0,normal,1656,0,1782358624.5246298
5,21537,0,normal,1906,0,1782358624.5266433
5,21538,0,normal,519,0,1782358624.528467
5,21539,0,normal,2911,0,1782358624.5306363
5,21540,0,normal,2075,0,1782358624.5326347
5,21541,0,normal,2119,0,1782358624.5349402
5,21542,0,normal,1941,0,1782358624.5373464
5,21543,0,normal,221,0,1782358624.5391052
5,21544,0,normal,2800,0,1782358624.540651
5,21545,0,normal,596,0,1782358624.543131
5,21546,0,normal,1863,0,1782358624.5454175
5,21547,0,normal,1828,0,1782358624.5463846
5,21548,0,normal,2234,0,1782358624.548452
5,21549,0,normal,2538,0,1782358624.5505764
5,21550,0,normal,94,0,1782358624.5529017
5,21551,0,normal,3545,0,1782358624.554746
5,21552,0,normal,812,2,1782358624.5567818
5,21553,0,normal,2238,0,1782358624.5587528
5,21554,0,normal,3296,1,1782358624.560746
5,21555,0,normal,1881,0,1782358624.5627835
5,21556,0,normal,3214,1,1782358624.5648737
5,21557,0,normal,1816,0,1782358624.5669947
5,21558,0,normal,759,0,1782358624.5687757
5,21559,0,normal,3295,1,1782358624.5708609
5,21560,0,normal,2313,0,1782358624.5733309
5,21561,0,normal,2652,0,1782358624.5743873
5,21562,0,normal,2506,0,1782358624.5767503
5,21563,0,normal,2212,0,1782358624.578746
5,21564,0,normal,1711,0,1782358624.5812001
5,21565,0,normal,2081,0,1782358624.5831683
5,21566,0,normal,3257,1,1782358624.5852175
5,21567,0,normal,3184,1,1782358624.5868459
5,21568,0,normal,2240,0,1782358624.588923
5,21569,0,normal,2292,0,1782358624.5907621
5,21570,0,normal,1362,1,1782358624.5927646
5,21571,0,normal,3394,1,1782358624.5948884
5,21572,0,normal,609,0,1782358624.5969803
5,21573,0,normal,963,2,1782358624.5987673
5,21574,0,normal,2264,0,1782358624.600754
5,21575,0,normal,3192,1,1782358624.6027482
5,21576,0,normal,560,0,1782358624.6047606
5,21577,0,normal,2919,0,1782358624.606885
5,21578,0,normal,2551,0,1782358624.6092196
5,21579,0,normal,2779,0,1782358624.6117146
5,21580,0,normal,959,2,1782358624.612396
5,21581,0,normal,192,0,1782358624.6147661
5,21582,0,normal,1456,0,1782358624.616745
5,21583,0,normal,3075,1,1782358624.6187541
5,21584,0,normal,1258,0,1782358624.620746
5,21585,0,normal,263,0,1782358624.6227512
5,21586,0,normal,1313,0,1782358624.624725
5,21587,0,normal,3670,0,1782358624.6267438
5,21588,0,normal,1607,0,1782358624.6287546
5,21589,0,normal,2123,0,1782358624.6308794
5,21590,0,normal,2846,0,1782358624.6329832
5,21591,0,normal,2270,0,1782358624.6347911
5,21592,0,normal,1910,0,1782358624.6368582
5,21593,0,normal,769,0,1782358624.639345
5,21594,0,normal,167,0,1782358624.6403835
5,21595,0,normal,91,0,1782358624.6427488
5,21596,0,normal,3127,1,1782358624.644488
5,21597,0,normal,1997,0,1782358624.647152
5,21598,0,normal,2153,0,1782358624.6491134
5,21599,0,normal,3403,0,1782358624.6510422
5,21600,0,normal,2039,0,1782358624.652762
5,21601,0,normal,2972,0,1782358624.6547508
5,21602,0,normal,243,0,1782358624.6567428
5,21603,0,normal,1854,0,1782358624.6587493
5,21604,0,normal,1540,0,1782358624.6609113
5,21605,0,normal,2363,0,1782358624.6632428
5,21606,0,normal,1121,0,1782358624.6654348
5,21607,0,normal,3496,0,1782358624.6663835
5,21608,0,normal,2079,0,1782358624.6687424
5,21609,0,normal,2826,0,1782358624.6707492
5,21610,0,normal,2956,0,1782358624.672891
5,21611,0,normal,3047,1,1782358624.6749501
5,21612,0,normal,1920,0,1782358624.67676
5,21613,0,normal,2114,0,1782358624.6787539
5,21614,0,normal,258,0,1782358624.6807482
5,21615,0,normal,2948,0,1782358624.6827583
5,21616,0,normal,1396,0,1782358624.6848896
5,21617,0,normal,2154,0,1782358624.6872346
5,21618,0,normal,224,0,1782358624.689433
5,21619,0,normal,193,0,1782358624.6903887
5,21620,0,normal,1494,0,1782358624.6933587
5,21621,0,normal,3026,0,1782358624.6943865
5,21622,0,normal,3508,0,1782358624.696749
5,21623,0,normal,1050,0,1782358624.6987438
5,21624,0,normal,3509,0,1782358624.700385
5,21625,0,normal,3590,0,1782358624.70288
5,21626,0,normal,3283,1,1782358624.705702
5,21627,0,normal,1753,0,1782358624.7063844
5,21628,0,normal,553,0,1782358624.7087433
5,21629,0,normal,3107,1,1782358624.7107453
5,21630,0,normal,2716,0,1782358624.7131896
5,21631,0,normal,2376,0,1782358624.715146
5,21632,0,normal,2130,0,1782358624.7172668
5,21633,0,normal,1992,0,1782358624.7194052
5,21634,0,normal,2732,0,1782358624.720387
5,21635,0,normal,1810,0,1782358624.722745
5,21636,0,normal,3275,1,1782358624.7247436
5,21637,0,normal,3068,1,1782358624.7266908
5,21638,0,normal,2681,0,1782358624.7287447
5,21639,0,normal,1950,0,1782358624.7307425
5,21640,0,normal,1094,0,1782358624.7328022
5,21641,0,normal,851,2,1782358624.7344763
5,21642,0,normal,322,0,1782358624.7367518
5,21643,0,normal,421,0,1782358624.7388847
5,21644,0,normal,2129,0,1782358624.7409856
5,21645,0,normal,3133,1,1782358624.7427926
5,21646,0,normal,1112,0,1782358624.7448914
5,21647,0,normal,2491,0,1782358624.7472403
5,21648,0,normal,3502,0,1782358624.749449
5,21649,0,normal,32,0,1782358624.7503967
5,21650,0,normal,66,0,1782358624.7527401
5,21651,0,normal,2310,0,1782358624.7547452
5,21652,0,normal,2533,0,1782358624.7567484
5,21653,0,normal,1492,0,1782358624.758795
5,21654,0,normal,3066,1,1782358624.7607417
5,21655,0,normal,3608,0,1782358624.7627487
5,21656,0,normal,3348,1,1782358624.7647552
5,21657,0,normal,2146,0,1782358624.7667515
5,21658,0,normal,303,0,1782358624.7688916
5,21659,0,normal,2721,0,1782358624.7709317
5,21660,0,normal,3704,0,1782358624.7727525
5,21661,0,normal,415,0,1782358624.7747552
5,21662,0,normal,2411,0,1782358624.776795
5,21663,0,normal,805,2,1782358624.778795
5,21664,0,normal,1467,0,1782358624.7808826
5,21665,0,normal,2223,0,1782358624.7829444
5,21666,0,normal,1642,0,1782358624.7845836
5,21667,0,normal,3381,1,1782358624.7869148
5,21668,0,normal,2489,0,1782358624.7892482
5,21669,0,normal,2014,0,1782358624.7914453
5,21670,0,normal,2280,0,1782358624.792392
5,21671,0,normal,1304,0,1782358624.7947395
5,21672,0,normal,1566,0,1782358624.7967572
5,21673,0,normal,1680,0,1782358624.799137
5,21674,0,normal,3634,0,1782358624.8012602
5,21675,0,normal,2256,0,1782358624.8034105
5,21676,0,normal,315,0,1782358624.8043852
5,21677,0,normal,901,2,1782358624.806749
5,21678,0,normal,454,0,1782358624.8087413
5,21679,0,normal,1195,0,1782358624.810745
5,21680,0,normal,1704,0,1782358624.8127532
5,21681,0,normal,1661,0,1782358624.8146117
5,21682,0,normal,3501,0,1782358624.8168874
5,21683,0,normal,2636,0,1782358624.818989
5,21684,0,normal,3513,0,1782358624.8207448
5,21685,0,normal,3528,0,1782358624.8227508
5,21686,0,normal,2903,0,1782358624.8247442
5,21687,0,normal,2936,0,1782358624.82669
5,21688,0,normal,2512,0,1782358624.8287578
5,21689,0,normal,2868,0,1782358624.8307443
5,21690,0,normal,492,0,1782358624.832786
5,21691,0,normal,3659,0,1782358624.8348584
5,21692,0,normal,3604,0,1782358624.8370104
5,21693,0,normal,265,0,1782358624.8387566
5,21694,0,normal,343,0,1782358624.8408582
5,21695,0,normal,3370,1,1782358624.8432446
5,21696,0,normal,246,0,1782358624.845454
5,21697,0,normal,1173,0,1782358624.8463845
5,21698,0,normal,2442,0,1782358624.848469
5,21699,0,normal,3658,0,1782358624.8507652
5,21700,0,normal,731,0,1782358624.8526978
5,21701,0,normal,3003,0,1782358624.8545964
5,21702,0,normal,3168,1,1782358624.8567429
5,21703,0,normal,1650,0,1782358624.8588674
5,21704,0,normal,2904,0,1782358624.8609178
5,21705,0,normal,2409,0,1782358624.8627906
5,21706,0,normal,2471,0,1782358624.864749
5,21707,0,normal,728,0,1782358624.866743
5,21708,0,normal,2570,0,1782358624.8684788
5,21709,0,normal,3028,0,1782358624.8713892
5,21710,0,normal,2499,0,1782358624.8723848
5,21711,0,normal,2145,0,1782358624.8746283
5,21712,0,normal,396,0,1782358624.8767512
5,21713,0,normal,2684,0,1782358624.8791993
5,21714,0,normal,3196,1,1782358624.8808618
5,21715,0,normal,2873,0,1782358624.882861
5,21716,0,normal,634,0,1782358624.885355
5,21717,0,normal,516,0,1782358624.8863845
5,21718,0,normal,1562,0,1782358624.8887417
5,21719,0,normal,2776,0,1782358624.8907437
5,21720,0,normal,1527,0,1782358624.8931851
5,21721,0,normal,1842,0,1782358624.8951511
5,21722,0,normal,1508,0,1782358624.8972578
5,21723,0,normal,3144,1,1782358624.8994594
5,21724,0,normal,75,0,1782358624.9003847
5,21725,0,normal,2274,0,1782358624.9034054
5,21726,0,normal,367,0,1782358624.904387
5,21727,0,normal,202,0,1782358624.906746
5,21728,0,normal,3135,1,1782358624.9092333
5,21729,0,normal,3126,1,1782358624.9103875
5,21730,0,normal,2602,0,1782358624.9128585
5,21731,0,normal,540,0,1782358624.9147425
5,21732,0,normal,3464,0,1782358624.9172258
5,21733,0,normal,1437,0,1782358624.9191554
5,21734,0,normal,1507,0,1782358624.9212277
5,21735,0,normal,844,2,1782358624.922861
5,21736,0,normal,2453,0,1782358624.9248965
5,21737,0,normal,2448,0,1782358624.9271047
5,21738,0,normal,3199,1,1782358624.9289863
5,21739,0,normal,984,2,1782358624.9305243
5,21740,0,normal,3007,0,1782358624.932789
5,21741,0,normal,3223,1,1782358624.934786
5,21742,0,normal,2872,0,1782358624.936747
5,21743,0,normal,2605,0,1782358624.938749
5,21744,0,normal,2451,0,1782358624.9407809
5,21745,0,normal,1514,0,1782358624.9428787
5,21746,0,normal,2203,0,1782358624.9452503
5,21747,0,normal,1504,0,1782358624.947419
5,21748,0,normal,1427,0,1782358624.948382
5,21749,0,normal,1213,0,1782358624.9507608
5,21750,0,normal,3181,1,1782358624.9527712
5,21751,0,normal,1868,0,1782358624.9548995
5,21752,0,normal,1354,1,1782358624.9569345
5,21753,0,normal,2907,0,1782358624.9587502
5,21754,0,normal,1070,0,1782358624.960752
5,21755,0,normal,435,0,1782358624.9627428
5,21756,0,normal,232,0,1782358624.9647505
5,21757,0,normal,1137,0,1782358624.96675
5,21758,0,normal,2228,0,1782358624.968747
5,21759,0,normal,1684,0,1782358624.970744
5,21760,0,normal,3175,1,1782358624.9727507
5,21761,0,normal,2148,0,1782358624.974741
5,21762,0,normal,1542,0,1782358624.9767475
5,21763,0,normal,0,0,1782358624.978912
5,21764,0,normal,394,0,1782358624.9804025
5,21765,0,normal,1299,0,1782358624.9829867
5,21766,0,normal,1357,1,1782358624.9848685
5,21767,0,normal,2490,0,1782358624.986746
5,21768,0,normal,697,0,1782358624.988745
5,21769,0,normal,1110,0,1782358624.9907
5,21770,0,normal,3082,1,1782358624.992743
5,21771,0,normal,3016,0,1782358624.994768
5,21772,0,normal,466,0,1782358624.9965868
5,21773,0,normal,374,0,1782358624.9985087
5,21774,0,normal,8,0,1782358625.0004017
5,21775,0,normal,1008,2,1782358625.0024202
5,21776,0,normal,3193,1,1782358625.0045087
5,21777,0,normal,139,0,1782358625.00641
5,21778,0,normal,484,0,1782358625.008865
5,21779,0,normal,3104,1,1782358625.0117178
5,21780,0,normal,1929,0,1782358625.012393
5,21781,0,normal,3369,1,1782358625.0153408
5,21782,0,normal,817,2,1782358625.0171876
5,21783,0,normal,787,2,1782358625.0188043
5,21784,0,normal,1352,1,1782358625.020751
5,21785,0,normal,816,2,1782358625.0227463
5,21786,0,normal,2216,0,1782358625.0247474
5,21787,0,normal,1823,0,1782358625.026799
5,21788,0,normal,1921,0,1782358625.0287442
5,21789,0,normal,505,0,1782358625.0305865
5,21790,0,normal,740,0,1782358625.0327885
5,21791,0,normal,2025,0,1782358625.034541
5,21792,0,normal,418,0,1782358625.036432
5,21793,0,normal,1052,0,1782358625.0385523
5,21794,0,normal,1458,0,1782358625.0403705
5,21795,0,normal,2297,0,1782358625.0424166
5,21796,0,normal,3272,1,1782358625.0443485
5,21797,0,normal,3258,1,1782358625.0463622
5,21798,0,normal,3195,1,1782358625.0483372
5,21799,0,normal,893,2,1782358625.050351
5,21800,0,normal,235,0,1782358625.0523617
5,21801,0,normal,3246,1,1782358625.0543756
5,21802,0,normal,6,0,1782358625.0563726
5,21803,0,normal,2239,0,1782358625.058384
5,21804,0,normal,233,0,1782358625.0604265
5,21805,0,normal,3578,0,1782358625.0624251
5,21806,0,normal,3694,0,1782358625.0644095
5,21807,0,normal,23,0,1782358625.0663762
5,21808,0,normal,2798,0,1782358625.0683808
5,21809,0,normal,3671,0,1782358625.0703795
5,21810,0,normal,2830,0,1782358625.0723767
5,21811,0,normal,919,2,1782358625.0743763
5,21812,0,normal,2914,0,1782358625.0763733
5,21813,0,normal,713,0,1782358625.0783722
5,21814,0,normal,286,0,1782358625.0804641
5,21815,0,normal,2196,0,1782358625.0825012
5,21816,0,normal,3030,0,1782358625.0844502
5,21817,0,normal,2175,0,1782358625.0864499
5,21818,0,normal,1874,0,1782358625.0884511
5,21819,0,normal,3449,0,1782358625.0904617
5,21820,0,normal,3115,1,1782358625.0924616
5,21821,0,normal,2598,0,1782358625.094447
5,21822,0,normal,785,2,1782358625.0964637
5,21823,0,normal,2531,0,1782358625.0984638
5,21824,0,normal,108,0,1782358625.1005335
5,21825,0,normal,2675,0,1782358625.1023948
5,21826,0,normal,1513,0,1782358625.1044538
5,21827,0,normal,2328,0,1782358625.1064663
5,21828,0,normal,2106,0,1782358625.1084697
5,21829,0,normal,3248,1,1782358625.1104612
5,21830,0,normal,2850,0,1782358625.1124623
5,21831,0,normal,489,0,1782358625.1144645
5,21832,0,normal,1243,0,1782358625.1164708
5,21833,0,normal,914,2,1782358625.1184409
5,21834,0,normal,1285,0,1782358625.1204553
5,21835,0,normal,1621,0,1782358625.122512
5,21836,0,normal,1893,0,1782358625.1244156
5,21837,0,normal,2139,0,1782358625.1264694
5,21838,0,normal,2254,0,1782358625.128463
5,21839,0,normal,225,0,1782358625.1304684
5,21840,0,normal,1395,0,1782358625.1323755
5,21841,0,normal,1072,0,1782358625.134387
5,21842,0,normal,136,0,1782358625.1364834
5,21843,0,normal,1143,0,1782358625.1384766
5,21844,0,normal,2102,0,1782358625.14041
5,21845,0,normal,3379,1,1782358625.142438
5,21846,0,normal,2486,0,1782358625.1444743
5,21847,0,normal,3065,1,1782358625.1463861
5,21848,0,normal,3072,1,1782358625.1484666
5,21849,0,normal,2046,0,1782358625.1503794
5,21850,0,normal,1584,0,1782358625.1524508
5,21851,0,normal,1413,0,1782358625.1544626
5,21852,0,normal,145,0,1782358625.156457
5,21853,0,normal,672,0,1782358625.1584551
5,21854,0,normal,2503,0,1782358625.1604571
5,21855,0,normal,2835,0,1782358625.162456
5,21856,0,normal,74,0,1782358625.1644568
5,21857,0,normal,119,0,1782358625.1664493
5,21858,0,normal,1408,0,1782358625.1685042
5,21859,0,normal,1197,0,1782358625.170385
5,21860,0,normal,2018,0,1782358625.172451
5,21861,0,normal,455,0,1782358625.1743689
5,21862,0,normal,898,2,1782358625.1764538
5,21863,0,normal,2626,0,1782358625.1784523
5,21864,0,normal,1048,0,1782358625.1804569
5,21865,0,normal,3208,1,1782358625.1824589
5,21866,0,normal,786,2,1782358625.1844866
5,21867,0,normal,2760,0,1782358625.1864073
5,21868,0,normal,1337,1,1782358625.1884673
5,21869,0,normal,724,0,1782358625.19046
5,21870,0,normal,745,0,1782358625.192447
5,21871,0,normal,2414,0,1782358625.194467
5,21872,0,normal,946,2,1782358625.1964529
5,21873,0,normal,3625,0,1782358625.1984515
5,21874,0,normal,2124,0,1782358625.200449
5,21875,0,normal,678,0,1782358625.2024066
5,21876,0,normal,850,2,1782358625.204479
5,21877,0,normal,2733,0,1782358625.2064095
5,21878,0,normal,3245,1,1782358625.2085125
5,21879,0,normal,3533,0,1782358625.21042
5,21880,0,normal,1983,0,1782358625.2125137
5,21881,0,normal,2929,0,1782358625.2145078
5,21882,0,normal,2277,0,1782358625.216438
5,21883,0,normal,856,2,1782358625.2184505
5,21884,0,normal,603,0,1782358625.2204485
5,21885,0,normal,3563,0,1782358625.222449
5,21886,0,normal,768,0,1782358625.224469
5,21887,0,normal,3685,0,1782358625.2264576
5,21888,0,normal,2276,0,1782358625.2284298
5,21889,0,normal,354,0,1782358625.230444
5,21890,0,normal,366,0,1782358625.2324433
5,21891,0,normal,1804,0,1782358625.2345538
5,21892,0,normal,1796,0,1782358625.2364283
5,21893,0,normal,1165,0,1782358625.2384984
5,21894,0,normal,3616,0,1782358625.240398
5,21895,0,normal,3386,1,1782358625.2424479
5,21896,0,normal,2345,0,1782358625.2444508
5,21897,0,normal,881,2,1782358625.2463846
5,21898,0,normal,2109,0,1782358625.248501
5,21899,0,normal,899,2,1782358625.250505
5,21900,0,normal,2978,0,1782358625.2523613
5,21901,0,normal,3388,1,1782358625.2544317
5,21902,0,normal,3067,1,1782358625.2564528
5,21903,0,normal,1449,0,1782358625.2584577
5,21904,0,normal,791,2,1782358625.2604527
5,21905,0,normal,2314,0,1782358625.2624476
5,21906,0,normal,210,0,1782358625.2643778
5,21907,0,normal,1576,0,1782358625.2664378
5,21908,0,normal,1367,1,1782358625.2684553
5,21909,0,normal,1163,0,1782358625.2705562
5,21910,0,normal,2554,0,1782358625.272401
5,21911,0,normal,3581,0,1782358625.2744877
5,21912,0,normal,539,0,1782358625.2764952
5,21913,0,normal,512,0,1782358625.2783887
5,21914,0,normal,2431,0,1782358625.2804303
5,21915,0,normal,3061,1,1782358625.2823734
5,21916,0,normal,3237,1,1782358625.284493
5,21917,0,normal,3668,0,1782358625.2864892
5,21918,0,normal,1286,0,1782358625.2884316
5,21919,0,normal,2226,0,1782358625.2905176
5,21920,0,normal,2687,0,1782358625.292438
5,21921,0,normal,2730,0,1782358625.2945006
5,21922,0,normal,3435,0,1782358625.2965014
5,21923,0,normal,1350,1,1782358625.2985191
5,21924,0,normal,1587,0,1782358625.300429
5,21925,0,normal,2062,0,1782358625.3023932
5,21926,0,normal,936,2,1782358625.304416
5,21927,0,normal,2537,0,1782358625.3064308
5,21928,0,normal,311,0,1782358625.3084493
5,21929,0,normal,3652,0,1782358625.3104303
5,21930,0,normal,2253,0,1782358625.3123825
5,21931,0,normal,498,0,1782358625.3143816
5,21932,0,normal,2765,0,1782358625.3164759
5,21933,0,normal,1605,0,1782358625.3184397
5,21934,0,normal,1332,1,1782358625.3204513
5,21935,0,normal,1623,0,1782358625.322458
5,21936,0,normal,1059,0,1782358625.3244565
5,21937,0,normal,2134,0,1782358625.3263633
5,21938,0,normal,2847,0,1782358625.3284822
5,21939,0,normal,607,0,1782358625.330436
5,21940,0,normal,1725,0,1782358625.332449
5,21941,0,normal,774,2,1782358625.3344533
5,21942,0,normal,888,2,1782358625.3363678
5,21943,0,normal,172,0,1782358625.338453
5,21944,0,normal,2229,0,1782358625.340477
5,21945,0,normal,1663,0,1782358625.3424745
5,21946,0,normal,2891,0,1782358625.34449
5,21947,0,normal,2975,0,1782358625.3464704
5,21948,0,normal,2291,0,1782358625.3484993
5,21949,0,normal,854,2,1782358625.3503847
5,21950,0,normal,1512,0,1782358625.3524847
5,21951,0,normal,2530,0,1782358625.354381
5,21952,0,normal,3479,0,1782358625.3564475
5,21953,0,normal,3191,1,1782358625.3584487
5,21954,0,normal,970,2,1782358625.3605225
5,21955,0,normal,3382,1,1782358625.3624027
5,21956,0,normal,709,0,1782358625.3645055
5,21957,0,normal,402,0,1782358625.3664377
5,21958,0,normal,3627,0,1782358625.368537
5,21959,0,normal,3499,0,1782358625.3704112
5,21960,0,normal,3484,0,1782358625.3725286
5,21961,0,normal,1961,0,1782358625.3744287
5,21962,0,normal,111,0,1782358625.3764575
5,21963,0,normal,2980,0,1782358625.3784475
5,21964,0,normal,1565,0,1782358625.380447
5,21965,0,normal,93,0,1782358625.382515
5,21966,0,normal,1154,0,1782358625.3843749
5,21967,0,normal,2065,0,1782358625.3864403
5,21968,0,normal,877,2,1782358625.3884418
5,21969,0,normal,1267,0,1782358625.3904443
5,21970,0,normal,1649,0,1782358625.3927352
5,21971,0,normal,986,2,1782358625.3944762
5,21972,0,normal,3414,0,1782358625.3964527
5,21973,0,normal,3353,1,1782358625.3984497
5,21974,0,normal,1819,0,1782358625.4004505
5,21975,0,normal,794,2,1782358625.4024577
5,21976,0,normal,2283,0,1782358625.404524
5,21977,0,normal,99,0,1782358625.4064486
