seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
417,normal,1791,0,1782358394.1760461,0.0017037391662597656
418,normal,2493,0,1782358394.1780915,0.0020453929901123047
419,normal,1641,0,1782358394.1799724,0.0018808841705322266
420,normal,1344,0,1782358394.1822736,0.0023012161254882812
421,normal,2917,0,1782358394.1839936,0.0017199516296386719
422,normal,1705,0,1782358394.186346,0.002352476119995117
423,normal,1656,0,1782358394.1880531,0.0017070770263671875
424,normal,2441,0,1782358394.1900978,0.002044677734375
425,normal,1591,0,1782358394.1919715,0.0018737316131591797
426,normal,2445,0,1782358394.1942825,0.0023109912872314453
427,normal,1832,0,1782358394.1959918,0.0017092227935791016
428,normal,397,0,1782358394.1983492,0.00235748291015625
429,normal,1373,0,1782358394.2000437,0.0016944408416748047
430,normal,1034,1,1782358394.2020934,0.002049684524536133
431,normal,2154,0,1782358394.2039757,0.001882314682006836
432,normal,2877,0,1782358394.2062771,0.002301454544067383
433,normal,1853,0,1782358394.2079935,0.0017163753509521484
434,normal,620,0,1782358394.210349,0.0023555755615234375
435,normal,884,0,1782358394.212043,0.0016939640045166016
436,normal,1573,0,1782358394.2140958,0.002052783966064453
437,normal,2922,0,1782358394.2160454,0.0019495487213134766
438,normal,595,0,1782358394.2182755,0.0022301673889160156
439,normal,2327,0,1782358394.2199836,0.0017080307006835938
440,normal,1215,3,1782358394.2223682,0.002384662628173828
441,normal,1485,0,1782358394.224041,0.0016727447509765625
442,normal,41,0,1782358394.226094,0.0020530223846435547
443,normal,4,0,1782358394.2281697,0.002075672149658203
444,normal,1646,0,1782358394.2303007,0.0021309852600097656
445,normal,3079,0,1782358394.2319934,0.0016927719116210938
446,normal,3155,0,1782358394.2343545,0.0023610591888427734
447,normal,1613,0,1782358394.2360537,0.001699209213256836
448,normal,2454,0,1782358394.2380984,0.002044677734375
449,normal,1595,0,1782358394.2399716,0.0018732547760009766
450,normal,1592,0,1782358394.2422879,0.0023162364959716797
451,normal,2766,0,1782358394.2439952,0.001707315444946289
452,normal,2244,0,1782358394.24637,0.002374887466430664
453,normal,1302,0,1782358394.2480538,0.0016837120056152344
454,normal,2348,0,1782358394.250091,0.0020372867584228516
455,normal,464,0,1782358394.2519696,0.001878499984741211
456,normal,500,0,1782358394.25429,0.002320528030395508
457,normal,3082,0,1782358394.2559824,0.0016922950744628906
458,normal,1541,0,1782358394.258373,0.002390623092651367
459,normal,2751,0,1782358394.260039,0.0016660690307617188
460,normal,1395,0,1782358394.2621,0.0020608901977539062
461,normal,2872,0,1782358394.2639725,0.0018725395202636719
462,normal,3051,0,1782358394.2662964,0.0023238658905029297
463,normal,1815,0,1782358394.2679913,0.0016949176788330078
464,normal,1123,1,1782358394.2703815,0.002390146255493164
465,normal,481,0,1782358394.2720263,0.0016448497772216797
466,normal,2152,0,1782358394.2740943,0.002068042755126953
467,normal,1082,1,1782358394.2759833,0.0018889904022216797
468,normal,1457,0,1782358394.2782948,0.0023114681243896484
469,normal,2804,0,1782358394.2799845,0.0016896724700927734
470,normal,2036,0,1782358394.2823746,0.002390146255493164
471,normal,2595,0,1782358394.2840576,0.0016829967498779297
472,normal,2390,0,1782358394.2860966,0.0020389556884765625
473,normal,2581,0,1782358394.2879736,0.0018770694732666016
474,normal,1319,0,1782358394.290322,0.0023484230041503906
