scenario,round,edge_id,sensor_id,outage_active,live_samples,fallback_samples,samples_received,queue_fill_seconds,queue_fill_complete
outage_replay_wgan,15,edge1,intersection_07,False,16,0,16,0.0003163679502904415,True
outage_replay_wgan,15,edge1,intersection_08,False,16,0,16,0.05975731345824897,True
outage_replay_wgan,15,edge1,intersection_09,False,16,0,16,0.021658765384927392,True
outage_replay_wgan,15,edge1,intersection_10,False,16,0,16,0.05893432395532727,True
outage_replay_wgan,15,edge1,intersection_11,False,16,0,16,0.16614977433346212,True
outage_replay_wgan,15,edge1,intersection_12,False,16,0,16,0.179229789879173,True
outage_replay_wgan,15,edge1,intersection_13,False,16,0,16,0.2391057552304119,True
outage_replay_wgan,15,edge2,intersection_14,False,16,0,16,0.1751440262887627,True
outage_replay_wgan,15,edge2,intersection_15,False,16,0,16,0.14565650979056954,True
outage_replay_wgan,15,edge2,intersection_16,False,16,0,16,0.00023754499852657318,True
outage_replay_wgan,15,edge2,intersection_17,False,16,0,16,0.2172663293313235,True
outage_replay_wgan,15,edge2,intersection_18,False,16,0,16,0.29369913460686803,True
outage_replay_wgan,15,edge2,intersection_19,False,16,0,16,0.05863575474359095,True
outage_replay_wgan,15,edge2,intersection_20,False,16,0,16,0.1588790868408978,True
outage_replay_wgan,16,edge0,intersection_00,False,16,0,16,0.08819937135558575,True
outage_replay_wgan,16,edge0,intersection_01,False,16,0,16,0.173080526990816,True
outage_replay_wgan,16,edge0,intersection_02,False,16,0,16,0.20946228178218007,True
outage_replay_wgan,16,edge0,intersection_03,False,16,0,16,0.023837456712499257,True
outage_replay_wgan,16,edge0,intersection_04,False,16,0,16,0.11881992476992309,True
outage_replay_wgan,16,edge0,intersection_05,False,16,0,16,0.35689417482353747,True
outage_replay_wgan,16,edge0,intersection_06,False,16,0,16,0.00020032422617077827,True
outage_replay_wgan,16,edge1,intersection_07,False,16,0,16,0.06018950720317661,True
outage_replay_wgan,16,edge1,intersection_08,False,16,0,16,0.00021264934912323952,True
outage_replay_wgan,16,edge1,intersection_09,False,16,0,16,0.00020823371596634388,True
outage_replay_wgan,16,edge1,intersection_10,False,16,0,16,0.05546662723645568,True
outage_replay_wgan,16,edge1,intersection_11,False,16,0,16,0.060298254247754805,True
outage_replay_wgan,16,edge1,intersection_12,False,16,0,16,0.015853722114115953,True
outage_replay_wgan,16,edge1,intersection_13,False,16,0,16,0.09680173778906465,True
outage_replay_wgan,16,edge2,intersection_14,False,16,0,16,0.05973742227070033,True
outage_replay_wgan,16,edge2,intersection_15,False,16,0,16,0.23751386534422636,True
outage_replay_wgan,16,edge2,intersection_16,False,16,0,16,0.23706512991338968,True
