scenario,round,edge_id,samples_received,samples_trained,live_samples,fallback_samples,train_loss_avg,compute_time,queue_fill_seconds_avg,queue_fill_seconds_max,queue_fill_complete_sensors,sensor_count,replay_buffer_size
outage_replay_kde,59,edge2,112,256,112,0,1.8460780680179596,0.3910491466522217,0.12674342411836342,0.20912071387283504,7,7,6608
outage_replay_kde,60,edge0,112,256,96,16,0.7276489585638046,0.3419811725616455,0.11970457856789649,0.2970720478333533,7,7,6720
outage_replay_kde,60,edge1,112,256,112,0,1.7908202707767487,0.3486969470977783,0.07690630327644092,0.13133303611539304,7,7,6720
outage_replay_kde,60,edge2,112,256,112,0,3.4915968850255013,0.35454273223876953,0.1243683357190873,0.1778545242268592,7,7,6720
outage_replay_kde,61,edge0,112,256,112,0,1.2782294154167175,0.37035250663757324,0.125093455559441,0.22902935766614974,7,7,6832
outage_replay_kde,61,edge1,112,256,112,0,1.3880369812250137,0.3417842388153076,0.10806476710630315,0.22571669169701636,7,7,6832
outage_replay_kde,61,edge2,112,256,112,0,0.4871996231377125,0.34647250175476074,0.09350004848758024,0.25354297435842454,7,7,6832
outage_replay_kde,62,edge0,112,256,112,0,0.7651335969567299,0.35334014892578125,0.1183273368182459,0.17652095947414637,7,7,6944
outage_replay_kde,62,edge1,112,256,112,0,1.7898299247026443,0.3350040912628174,0.11988745792768896,0.2247827739920467,7,7,6944
outage_replay_kde,62,edge2,112,256,112,0,2.0592267364263535,0.4237077236175537,0.09791047107760928,0.11956485570408404,7,7,6944
outage_replay_kde,63,edge0,112,256,112,0,0.7991152852773666,0.39353275299072266,0.09936306213161775,0.285589880309999,7,7,7056
outage_replay_kde,63,edge1,112,256,112,0,1.321174032986164,0.3612205982208252,0.10125668040875878,0.27415230218321085,7,7,7056
outage_replay_kde,63,edge2,112,256,112,0,0.8085746318101883,0.34726977348327637,0.15065439201758377,0.23617443558759987,7,7,7056
outage_replay_kde,64,edge0,112,256,112,0,1.0013946890830994,0.3830893039703369,0.09847462819223958,0.27919553639367223,7,7,7168
outage_replay_kde,64,edge1,112,256,112,0,0.9872174337506294,0.3561716079711914,0.05428629451697426,0.12015708885155618,7,7,7168
outage_replay_kde,64,edge2,112,256,112,0,0.9926195219159126,0.3375382423400879,0.09987014851399831,0.2396180413197726,7,7,7168
outage_replay_kde,65,edge0,112,256,112,0,2.858139753341675,0.3612329959869385,0.11392740802174169,0.23898320295847952,7,7,7280
outage_replay_kde,65,edge1,112,256,112,0,2.913322791457176,0.35101890563964844,0.07851975098518389,0.2347059331368655,7,7,7280
outage_replay_kde,65,edge2,112,256,112,0,2.31819711625576,0.35309839248657227,0.0766379086832915,0.23916972824372348,7,7,7280
outage_replay_kde,66,edge0,112,256,112,0,0.6293227672576904,0.36165452003479004,0.08648269161182855,0.24431656394153833,7,7,7392
outage_replay_kde,66,edge1,112,256,112,0,0.8316475227475166,0.34532833099365234,0.1467338500743998,0.23565527773462236,7,7,7392
outage_replay_kde,66,edge2,112,256,112,0,1.0219226479530334,0.4359867572784424,0.14938530907966197,0.42154851579107344,7,7,7392
outage_replay_kde,67,edge0,112,256,112,0,0.8059831857681274,0.354550838470459,0.11604876987569566,0.17828662181273103,7,7,7504
outage_replay_kde,67,edge1,112,256,112,0,2.3137010782957077,0.34296488761901855,0.08612778120940286,0.18863736279308796,7,7,7504
outage_replay_kde,67,edge2,112,256,112,0,1.942362442612648,0.4764981269836426,0.10042539042686778,0.18294692714698613,7,7,7504
outage_replay_kde,68,edge0,112,256,112,0,1.355177029967308,0.3553922176361084,0.10469279692707849,0.23515709198545665,7,7,7616
outage_replay_kde,68,edge1,112,256,112,0,1.5001943558454514,0.34616971015930176,0.09132028058437365,0.20544859417714179,7,7,7616
outage_replay_kde,68,edge2,112,256,112,0,3.8766106739640236,0.3454718589782715,0.08630596264265478,0.2373650202061981,7,7,7616
outage_replay_kde,69,edge0,112,256,112,0,0.8164947032928467,0.38446640968322754,0.0948800933547318,0.23903096397407353,7,7,7728
outage_replay_kde,69,edge1,112,256,112,0,1.271526351571083,0.3450453281402588,0.12174149938592953,0.18309583398513496,7,7,7728
outage_replay_kde,69,edge2,112,256,112,0,1.0836246013641357,0.34423184394836426,0.12598151164794608,0.24041774263605475,7,7,7728
